method,seed,k,knn_accuracy,svm_accuracy,dataset
DDFF-L1,19,50,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,19,75,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,19,100,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,19,150,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,19,200,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,19,300,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,19,500,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,19,5966,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,20,25,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L1,20,50,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L1,20,75,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L1,20,100,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L1,20,150,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L1,20,200,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L1,20,300,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L1,20,500,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L1,20,5966,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L1,21,25,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L1,21,50,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L1,21,75,85.71428571428571,80.95238095238095,Prostate_GE
DDFF-L1,21,100,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,21,150,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L1,21,200,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,21,300,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L1,21,500,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L1,21,5966,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L1,22,25,90.47619047619048,76.19047619047619,Prostate_GE
DDFF-L1,22,50,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L1,22,75,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,22,100,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,22,150,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,22,200,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,22,300,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,22,500,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,22,5966,76.19047619047619,90.47619047619048,Prostate_GE
DDFF-L1,23,25,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L1,23,50,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L1,23,75,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L1,23,100,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,23,150,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L1,23,200,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L1,23,300,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L1,23,500,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L1,23,5966,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L1,24,25,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L1,24,50,90.47619047619048,100.0,Prostate_GE
DDFF-L1,24,75,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L1,24,100,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L1,24,150,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L1,24,200,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L1,24,300,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L1,24,500,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L1,24,5966,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,0,25,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-L2,0,50,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,0,75,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,0,100,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,0,150,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,0,200,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,0,300,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,0,500,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,0,5966,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,1,25,100.0,90.47619047619048,Prostate_GE
DDFF-L2,1,50,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,1,75,100.0,100.0,Prostate_GE
DDFF-L2,1,100,100.0,95.23809523809523,Prostate_GE
DDFF-L2,1,150,100.0,90.47619047619048,Prostate_GE
DDFF-L2,1,200,100.0,95.23809523809523,Prostate_GE
DDFF-L2,1,300,95.23809523809523,100.0,Prostate_GE
DDFF-L2,1,500,95.23809523809523,100.0,Prostate_GE
DDFF-L2,1,5966,95.23809523809523,100.0,Prostate_GE
DDFF-L2,2,25,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,2,50,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,2,75,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,2,100,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,2,150,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,2,200,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,2,300,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,2,500,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,2,5966,71.42857142857143,90.47619047619048,Prostate_GE
DDFF-L2,3,25,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,3,50,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,3,75,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,3,100,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,3,150,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,3,200,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,3,300,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,3,500,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,3,5966,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,4,25,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,4,50,100.0,95.23809523809523,Prostate_GE
DDFF-L2,4,75,100.0,95.23809523809523,Prostate_GE
DDFF-L2,4,100,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,4,150,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,4,200,100.0,95.23809523809523,Prostate_GE
DDFF-L2,4,300,95.23809523809523,100.0,Prostate_GE
DDFF-L2,4,500,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,4,5966,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,5,25,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,5,50,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,5,75,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,5,100,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,5,150,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,5,200,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,5,300,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,5,500,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,5,5966,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,6,25,95.23809523809523,80.95238095238095,Prostate_GE
DDFF-L2,6,50,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,6,75,95.23809523809523,80.95238095238095,Prostate_GE
DDFF-L2,6,100,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,6,150,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,6,200,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,6,300,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,6,500,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,6,5966,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,7,25,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,7,50,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,7,75,90.47619047619048,100.0,Prostate_GE
DDFF-L2,7,100,95.23809523809523,100.0,Prostate_GE
DDFF-L2,7,150,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,7,200,90.47619047619048,100.0,Prostate_GE
DDFF-L2,7,300,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,7,500,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,7,5966,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,8,25,100.0,90.47619047619048,Prostate_GE
DDFF-L2,8,50,100.0,90.47619047619048,Prostate_GE
DDFF-L2,8,75,100.0,90.47619047619048,Prostate_GE
DDFF-L2,8,100,95.23809523809523,100.0,Prostate_GE
DDFF-L2,8,150,95.23809523809523,100.0,Prostate_GE
DDFF-L2,8,200,95.23809523809523,100.0,Prostate_GE
DDFF-L2,8,300,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,8,500,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,8,5966,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,9,25,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,9,50,95.23809523809523,80.95238095238095,Prostate_GE
DDFF-L2,9,75,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,9,100,95.23809523809523,100.0,Prostate_GE
DDFF-L2,9,150,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,9,200,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,9,300,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,9,500,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L2,9,5966,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,10,25,100.0,85.71428571428571,Prostate_GE
DDFF-L2,10,50,100.0,95.23809523809523,Prostate_GE
DDFF-L2,10,75,100.0,100.0,Prostate_GE
DDFF-L2,10,100,100.0,95.23809523809523,Prostate_GE
DDFF-L2,10,150,100.0,95.23809523809523,Prostate_GE
DDFF-L2,10,200,100.0,95.23809523809523,Prostate_GE
DDFF-L2,10,300,100.0,95.23809523809523,Prostate_GE
DDFF-L2,10,500,95.23809523809523,100.0,Prostate_GE
DDFF-L2,10,5966,90.47619047619048,100.0,Prostate_GE
DDFF-L2,11,25,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,11,50,95.23809523809523,100.0,Prostate_GE
DDFF-L2,11,75,95.23809523809523,100.0,Prostate_GE
DDFF-L2,11,100,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,11,150,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,11,200,95.23809523809523,100.0,Prostate_GE
DDFF-L2,11,300,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,11,500,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,11,5966,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L2,12,25,100.0,85.71428571428571,Prostate_GE
DDFF-L2,12,50,100.0,76.19047619047619,Prostate_GE
DDFF-L2,12,75,100.0,95.23809523809523,Prostate_GE
DDFF-L2,12,100,100.0,95.23809523809523,Prostate_GE
DDFF-L2,12,150,100.0,90.47619047619048,Prostate_GE
DDFF-L2,12,200,95.23809523809523,100.0,Prostate_GE
DDFF-L2,12,300,100.0,100.0,Prostate_GE
DDFF-L2,12,500,100.0,95.23809523809523,Prostate_GE
DDFF-L2,12,5966,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,13,25,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,13,50,85.71428571428571,80.95238095238095,Prostate_GE
DDFF-L2,13,75,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,13,100,85.71428571428571,71.42857142857143,Prostate_GE
DDFF-L2,13,150,85.71428571428571,76.19047619047619,Prostate_GE
DDFF-L2,13,200,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,13,300,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,13,500,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,13,5966,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,14,25,85.71428571428571,71.42857142857143,Prostate_GE
DDFF-L2,14,50,85.71428571428571,76.19047619047619,Prostate_GE
DDFF-L2,14,75,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-L2,14,100,80.95238095238095,71.42857142857143,Prostate_GE
DDFF-L2,14,150,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-L2,14,200,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-L2,14,300,80.95238095238095,76.19047619047619,Prostate_GE
DDFF-L2,14,500,85.71428571428571,80.95238095238095,Prostate_GE
DDFF-L2,14,5966,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,15,25,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,15,50,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,15,75,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,15,100,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,15,150,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,15,200,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,15,300,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,15,500,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,15,5966,66.66666666666666,90.47619047619048,Prostate_GE
DDFF-L2,16,25,80.95238095238095,76.19047619047619,Prostate_GE
DDFF-L2,16,50,76.19047619047619,80.95238095238095,Prostate_GE
DDFF-L2,16,75,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-L2,16,100,76.19047619047619,80.95238095238095,Prostate_GE
DDFF-L2,16,150,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-L2,16,200,76.19047619047619,85.71428571428571,Prostate_GE
DDFF-L2,16,300,76.19047619047619,85.71428571428571,Prostate_GE
DDFF-L2,16,500,76.19047619047619,85.71428571428571,Prostate_GE
DDFF-L2,16,5966,66.66666666666666,85.71428571428571,Prostate_GE
DDFF-L2,17,25,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,17,50,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,17,75,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,17,100,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,17,150,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,17,200,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,17,300,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,17,500,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,17,5966,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,18,25,85.71428571428571,80.95238095238095,Prostate_GE
DDFF-L2,18,50,90.47619047619048,76.19047619047619,Prostate_GE
DDFF-L2,18,75,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,18,100,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,18,150,85.71428571428571,80.95238095238095,Prostate_GE
DDFF-L2,18,200,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,18,300,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-L2,18,500,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,18,5966,85.71428571428571,80.95238095238095,Prostate_GE
DDFF-L2,19,25,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,19,50,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-L2,19,75,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,19,100,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,19,150,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,19,200,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,19,300,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,19,500,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,19,5966,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,20,25,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,20,50,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-L2,20,75,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,20,100,95.23809523809523,80.95238095238095,Prostate_GE
DDFF-L2,20,150,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,20,200,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-L2,20,300,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,20,500,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-L2,20,5966,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-L2,21,25,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,21,50,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,21,75,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,21,100,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,21,150,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,21,200,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,21,300,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,21,500,90.47619047619048,80.95238095238095,Prostate_GE
DDFF-L2,21,5966,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,22,25,80.95238095238095,71.42857142857143,Prostate_GE
DDFF-L2,22,50,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,22,75,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-L2,22,100,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,22,150,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,22,200,80.95238095238095,95.23809523809523,Prostate_GE
DDFF-L2,22,300,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,22,500,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,22,5966,76.19047619047619,90.47619047619048,Prostate_GE
DDFF-L2,23,25,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,23,50,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,23,75,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,23,100,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,23,150,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L2,23,200,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,23,300,85.71428571428571,95.23809523809523,Prostate_GE
DDFF-L2,23,500,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,23,5966,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-L2,24,25,85.71428571428571,76.19047619047619,Prostate_GE
DDFF-L2,24,50,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,24,75,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,24,100,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,24,150,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-L2,24,200,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,24,300,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-L2,24,500,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-L2,24,5966,90.47619047619048,95.23809523809523,Prostate_GE
DDFF-KL,0,25,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-KL,0,50,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-KL,0,75,80.95238095238095,76.19047619047619,Prostate_GE
DDFF-KL,0,100,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-KL,0,150,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-KL,0,200,80.95238095238095,80.95238095238095,Prostate_GE
DDFF-KL,0,300,76.19047619047619,85.71428571428571,Prostate_GE
DDFF-KL,0,500,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-KL,0,5966,80.95238095238095,85.71428571428571,Prostate_GE
DDFF-KL,1,25,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-KL,1,50,100.0,90.47619047619048,Prostate_GE
DDFF-KL,1,75,100.0,95.23809523809523,Prostate_GE
DDFF-KL,1,100,95.23809523809523,100.0,Prostate_GE
DDFF-KL,1,150,95.23809523809523,100.0,Prostate_GE
DDFF-KL,1,200,95.23809523809523,100.0,Prostate_GE
DDFF-KL,1,300,95.23809523809523,100.0,Prostate_GE
DDFF-KL,1,500,95.23809523809523,100.0,Prostate_GE
DDFF-KL,1,5966,95.23809523809523,100.0,Prostate_GE
DDFF-KL,2,25,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-KL,2,50,90.47619047619048,80.95238095238095,Prostate_GE
DDFF-KL,2,75,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-KL,2,100,90.47619047619048,80.95238095238095,Prostate_GE
DDFF-KL,2,150,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-KL,2,200,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-KL,2,300,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-KL,2,500,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-KL,2,5966,71.42857142857143,90.47619047619048,Prostate_GE
DDFF-KL,3,25,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-KL,3,50,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-KL,3,75,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-KL,3,100,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-KL,3,150,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-KL,3,200,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-KL,3,300,85.71428571428571,90.47619047619048,Prostate_GE
DDFF-KL,3,500,85.71428571428571,85.71428571428571,Prostate_GE
DDFF-KL,3,5966,80.95238095238095,90.47619047619048,Prostate_GE
DDFF-KL,4,25,100.0,95.23809523809523,Prostate_GE
DDFF-KL,4,50,100.0,80.95238095238095,Prostate_GE
DDFF-KL,4,75,100.0,95.23809523809523,Prostate_GE
DDFF-KL,4,100,100.0,90.47619047619048,Prostate_GE
DDFF-KL,4,150,100.0,90.47619047619048,Prostate_GE
DDFF-KL,4,200,100.0,100.0,Prostate_GE
DDFF-KL,4,300,100.0,95.23809523809523,Prostate_GE
DDFF-KL,4,500,95.23809523809523,100.0,Prostate_GE
DDFF-KL,4,5966,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-KL,5,25,95.23809523809523,100.0,Prostate_GE
DDFF-KL,5,50,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-KL,5,75,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-KL,5,100,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-KL,5,150,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-KL,5,200,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-KL,5,300,95.23809523809523,100.0,Prostate_GE
DDFF-KL,5,500,90.47619047619048,85.71428571428571,Prostate_GE
DDFF-KL,5,5966,90.47619047619048,90.47619047619048,Prostate_GE
DDFF-KL,6,25,95.23809523809523,80.95238095238095,Prostate_GE
DDFF-KL,6,50,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-KL,6,75,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-KL,6,100,95.23809523809523,85.71428571428571,Prostate_GE
DDFF-KL,6,150,95.23809523809523,90.47619047619048,Prostate_GE
DDFF-KL,6,200,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-KL,6,300,95.23809523809523,95.23809523809523,Prostate_GE
DDFF-KL,6,500,95.23809523809523,90.47619047619048,Prostate_GE
